timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning,time_sec
950736000,950736000,4196000,47.39797105772898,8.546163739800146,33.633026,-3.28797,-5.0239244,0.0,0.0,0.0,-0.4665014,-0.6211756,-0.11200798,0.0,0.0,0.0,0.0,1.3804919,1.4258395,0.056741796,0.032195937,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.2
950756000,950756000,4196000,47.39797105772898,8.546163739800146,33.624233,-3.299834,-5.026143,0.0,0.0,0.0,-0.4396337,-0.593204,-0.11092416,0.0,0.0,0.0,0.0,1.3433858,1.3985795,0.05419121,0.031857375,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.22
950776000,950776000,4196000,47.39797105772898,8.546163739800146,33.615955,-3.3111608,-5.0283422,0.0,0.0,0.0,-0.41391754,-0.5663343,-0.10996232,0.0,0.0,0.0,0.0,1.2858073,1.3434854,0.04809184,0.031405326,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.24
950796000,950796000,4196000,47.39797105772898,8.546163739800146,33.60818,-3.321963,-5.0305223,0.0,0.0,0.0,-0.38879612,-0.54011357,-0.109005585,0.0,0.0,0.0,0.0,1.2560722,1.3110363,0.047836967,0.030848915,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.26
950816000,950816000,4196000,47.39797105772898,8.546163739800146,33.600887,-3.3322577,-5.032685,0.0,0.0,0.0,-0.36472595,-0.5147346,-0.10814054,0.0,0.0,0.0,0.0,1.2035073,1.2689471,0.043251935,0.030192321,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.28
950836000,950836000,4196000,47.39797105772898,8.546163739800146,33.594063,-3.3420575,-5.0348306,0.0,0.0,0.0,-0.3411837,-0.48999068,-0.1072867,0.0,0.0,0.0,0.0,1.1771138,1.2371975,0.04269242,0.029446132,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.3
950856000,950856000,4196000,47.39797105772898,8.546163739800146,33.587685,-3.351382,-5.036962,0.0,0.0,0.0,-0.31883472,-0.46622714,-0.106552295,0.0,0.0,0.0,0.0,1.1174487,1.1881773,0.036720097,0.028614217,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.32
950876000,950876000,4196000,47.39797105772898,8.546163739800146,33.581738,-3.3602464,-5.0390787,0.0,0.0,0.0,-0.29733613,-0.44321364,-0.105838075,0.0,0.0,0.0,0.0,1.0749295,1.1506757,0.03571107,0.0277027,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.34
950896000,950896000,4196000,47.39797105772898,8.546163739800146,33.576206,-3.368664,-5.041182,0.0,0.0,0.0,-0.276583,-0.42087877,-0.10516802,0.0,0.0,0.0,0.0,1.0376567,1.1167436,0.033502743,0.026719676,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.36
950916000,950916000,4196000,47.39797105772898,8.546163739800146,33.571083,-3.3766448,-5.0432715,0.0,0.0,0.0,-0.25627962,-0.39904144,-0.104484,0.0,0.0,0.0,0.0,1.0151682,1.0918664,0.034201194,0.025675312,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.38
950936000,950936000,4196000,47.39797105772898,8.546163739800146,33.56634,-3.3842084,-5.0453486,0.0,0.0,0.0,-0.23700945,-0.37817818,-0.103842705,0.0,0.0,0.0,0.0,0.9635086,1.0431622,0.032064613,0.024573248,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.4
950956000,950956000,4196000,47.39797105772898,8.546163739800146,33.561974,-3.3913715,-5.0474124,0.0,0.0,0.0,-0.21843305,-0.3581522,-0.10319516,0.0,0.0,0.0,0.0,0.9288203,1.0012993,0.032377277,0.023421392,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.42
950976000,950976000,4196000,47.39797105772898,8.546163739800146,33.557957,-3.3981495,-5.0494637,0.0,0.0,0.0,-0.200759,-0.33890387,-0.10257681,0.0,0.0,0.0,0.0,0.88370264,0.962416,0.030917566,0.0222259,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.44
950996000,950996000,4196000,47.39797105772898,8.546163739800146,33.554283,-3.4045541,-5.051503,0.0,0.0,0.0,-0.18367153,-0.32023394,-0.10197269,0.0,0.0,0.0,0.0,0.85437304,0.9334964,0.030205654,0.020994738,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.46
951016000,951016000,4196000,47.39797105772898,8.546163739800146,33.550934,-3.410603,-5.053531,0.0,0.0,0.0,-0.16743171,-0.3024418,-0.10139824,0.0,0.0,0.0,0.0,0.8119908,0.889607,0.028722676,0.01973282,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.48
951036000,951036000,4196000,47.39797105772898,8.546163739800146,33.547897,-3.4163096,-5.0555477,0.0,0.0,0.0,-0.1517973,-0.285334,-0.10081447,0.0,0.0,0.0,0.0,0.781721,0.8553907,0.029188622,0.018448042,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.5
951056000,951056000,4196000,47.39797105772898,8.546163739800146,33.545162,-3.421686,-5.0575523,0.0,0.0,0.0,-0.13686942,-0.2688179,-0.10024324,0.0,0.0,0.0,0.0,0.7463942,0.8258051,0.028561186,0.017146897,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.52
951076000,951076000,4196000,47.39797105772898,8.546163739800146,33.542713,-3.42674,-5.0595455,0.0,0.0,0.0,-0.12236995,-0.25269452,-0.09964093,0.0,0.0,0.0,0.0,0.72497314,0.80616844,0.03011567,0.0158374,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.54
951096000,951096000,4196000,47.39797105772898,8.546163739800146,33.540535,-3.4314878,-5.0615273,0.0,0.0,0.0,-0.109024264,-0.2373905,-0.099086404,0.0,0.0,0.0,0.0,0.6672845,0.765201,0.027726196,0.014522437,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.56
951116000,951116000,4196000,47.39797105772898,8.546163739800146,33.53861,-3.4359405,-5.063497,0.0,0.0,0.0,-0.09625561,-0.2226344,-0.09850911,0.0,0.0,0.0,0.0,0.63843256,0.737805,0.028864693,0.013207796,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.58
951136000,951136000,4196000,47.39797105772898,8.546163739800146,33.536926,-3.4401107,-5.0654554,0.0,0.0,0.0,-0.08414479,-0.20851767,-0.097912446,0.0,0.0,0.0,0.0,0.6055407,0.70583695,0.029833205,0.011898653,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6
951156000,951156000,4196000,47.39797105772898,8.546163739800146,33.535473,-3.4440095,-5.0674014,0.0,0.0,0.0,-0.07258913,-0.1949446,-0.09729024,0.0,0.0,0.0,0.0,0.57778335,0.67865294,0.031110508,0.010600831,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.62
951176000,951176000,4196000,47.39797105772898,8.546163739800146,33.53424,-3.4476483,-5.0693345,0.0,0.0,0.0,-0.061595336,-0.18192986,-0.09665833,0.0,0.0,0.0,0.0,0.54968977,0.65073764,0.031595614,0.00931942,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.64
951196000,951196000,4196000,47.39797105772898,8.546163739800146,33.533222,-3.4510407,-5.071255,0.0,0.0,0.0,-0.051042546,-0.16962984,-0.0960345,0.0,0.0,0.0,0.0,0.5276393,0.6150002,0.031191574,0.008059632,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.66
951216000,951216000,4196000,47.39797105772898,8.546163739800146,33.5324,-3.4541976,-5.0731635,0.0,0.0,0.0,-0.04119801,-0.15784243,-0.09542123,0.0,0.0,0.0,0.0,0.49222672,0.58937085,0.030663243,0.0068259686,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.68
951236000,951236000,4196000,47.39797105772898,8.546163739800146,33.53176,-3.457129,-5.0750594,0.0,0.0,0.0,-0.0318449,-0.14657064,-0.094791,0.0,0.0,0.0,0.0,0.46765566,0.5635898,0.03151129,0.005622364,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7
951256000,951256000,4196000,47.39797105772898,8.546163739800146,33.5313,-3.459843,-5.076942,0.0,0.0,0.0,-0.023099838,-0.13569391,-0.09413147,0.0,0.0,0.0,0.0,0.4372531,0.5438367,0.032976575,0.004452847,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.72
951276000,951276000,4196000,47.39797105772898,8.546163739800146,33.531002,-3.4623508,-5.0788116,0.0,0.0,0.0,-0.014841162,-0.1253879,-0.093492486,0.0,0.0,0.0,0.0,0.4129338,0.51529944,0.03194947,0.003321284,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.74
951296000,951296000,4196000,47.39797105772898,8.546163739800146,33.53086,-3.4646604,-5.0806675,0.0,0.0,0.0,-0.007123348,-0.115481935,-0.09278892,0.0,0.0,0.0,0.0,0.3858907,0.49529865,0.035178002,0.0022309918,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.76
951316000,951316000,4196000,47.39797105772898,8.546163739800146,33.530865,-3.4667854,-5.0825086,0.0,0.0,0.0,0.000280345,-0.10625253,-0.09204174,0.0,0.0,0.0,0.0,0.37018463,0.46147057,0.037359174,0.001185836,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.78
951336000,951336000,4196000,47.39797105772898,8.546163739800146,33.531006,-3.4687328,-5.084335,0.0,0.0,0.0,0.0070214556,-0.09736687,-0.0913165,0.0,0.0,0.0,0.0,0.33705553,0.44428286,0.03626196,0.00018810859,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8
951356000,951356000,4196000,47.39797105772898,8.546163739800146,33.53127,-3.4705093,-5.086147,0.0,0.0,0.0,0.013267653,-0.08882727,-0.09059733,0.0,0.0,0.0,0.0,0.3123099,0.42698026,0.0359583,-0.0007609927,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.82
951376000,951376000,4196000,47.39797105772898,8.546163739800146,33.531647,-3.4721177,-5.0879436,0.0,0.0,0.0,0.018889828,-0.080420986,-0.08984893,0.0,0.0,0.0,0.0,0.28110874,0.420314,0.037420366,-0.0016602023,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.84
951396000,951396000,4196000,47.39797105772898,8.546163739800146,33.53213,-3.4735692,-5.089725,0.0,0.0,0.0,0.024113411,-0.07257297,-0.089054145,0.0,0.0,0.0,0.0,0.26117918,0.39240092,0.039739083,-0.0025081255,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.86
951416000,951416000,4196000,47.39797105772898,8.546163739800146,33.532707,-3.4748728,-5.09149,0.0,0.0,0.0,0.028913165,-0.06518336,-0.08824649,0.0,0.0,0.0,0.0,0.23998764,0.36948058,0.040382925,-0.0033034584,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.88
951436000,951436000,4196000,47.39797105772898,8.546163739800146,33.533375,-3.476039,-5.0932384,0.0,0.0,0.0,0.03337978,-0.058305662,-0.08743039,0.0,0.0,0.0,0.0,0.22333063,0.3438847,0.04080486,-0.00404388,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9
951456000,951456000,4196000,47.39797105772898,8.546163739800146,33.53413,-3.4770765,-5.09497,0.0,0.0,0.0,0.037597936,-0.051882222,-0.08658915,0.0,0.0,0.0,0.0,0.21090792,0.3211719,0.04206209,-0.0047281813,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.92
951476000,951476000,4196000,47.39797105772898,8.546163739800146,33.534958,-3.4779985,-5.096685,0.0,0.0,0.0,0.041387297,-0.046097532,-0.08574382,0.0,0.0,0.0,0.0,0.18946816,0.28923455,0.04226624,-0.0053562787,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.94
951496000,951496000,4196000,47.39797105772898,8.546163739800146,33.535847,-3.4788065,-5.0983825,0.0,0.0,0.0,0.044591404,-0.04039936,-0.08487145,0.0,0.0,0.0,0.0,0.16020533,0.28490853,0.04361887,-0.0059288978,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.96
951516000,951516000,4196000,47.39797105772898,8.546163739800146,33.5368,-3.4795084,-5.1000614,0.0,0.0,0.0,0.047621593,-0.035088237,-0.08394942,0.0,0.0,0.0,0.0,0.1515093,0.26555625,0.046101447,-0.006446259,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.98
951536000,951536000,4196000,47.39797105772898,8.546163739800146,33.537807,-3.4801085,-5.1017213,0.0,0.0,0.0,0.05043746,-0.030012494,-0.08299467,0.0,0.0,0.0,0.0,0.14079359,0.2537871,0.04773722,-0.006907828,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0
951556000,951556000,4196000,47.39797105772898,8.546163739800146,33.53887,-3.4806154,-5.103362,0.0,0.0,0.0,0.053046275,-0.025340686,-0.0820386,0.0,0.0,0.0,0.0,0.13044062,0.23359041,0.047803536,-0.0073142354,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.02
951576000,951576000,4196000,47.39797105772898,8.546163739800146,33.539978,-3.4810321,-5.1049833,0.0,0.0,0.0,0.05540726,-0.020839147,-0.08106068,0.0,0.0,0.0,0.0,0.11804928,0.2250769,0.048896246,-0.0076653003,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.04
951596000,951596000,4196000,47.39797105772898,8.546163739800146,33.541122,-3.4813657,-5.1065836,0.0,0.0,0.0,0.05722026,-0.016674986,-0.080018885,0.0,0.0,0.0,0.0,0.09065009,0.20820808,0.052089624,-0.007961949,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.06
951616000,951616000,4196000,47.39797105772898,8.546163739800146,33.542294,-3.4816217,-5.1081614,0.0,0.0,0.0,0.05852265,-0.0128028365,-0.07890154,0.0,0.0,0.0,0.0,0.065119356,0.19360746,0.055867545,-0.008205738,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.08
951636000,951636000,4196000,47.39797105772898,8.546163739800146,33.543488,-3.4818106,-5.1097174,0.0,0.0,0.0,0.059687868,-0.009438482,-0.0777904,0.0,0.0,0.0,0.0,0.058260813,0.16821767,0.05555639,-0.0083981585,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.1
951656000,951656000,4196000,47.39797105772898,8.546163739800146,33.544704,-3.4819362,-5.1112504,0.0,0.0,0.0,0.06084171,-0.006283583,-0.07665194,0.0,0.0,0.0,0.0,0.05769208,0.15774496,0.056923274,-0.00853999,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.12
951676000,951676000,4196000,47.39797105772898,8.546163739800146,33.545937,-3.482002,-5.1127605,0.0,0.0,0.0,0.061590176,-0.0032936716,-0.07549384,0.0,0.0,0.0,0.0,0.03742347,0.14949559,0.057904918,-0.008633755,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.14
