timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter,time_sec
160780000,160780000,0.9806424,-0.14689466,-0.12848555,-0.016218998,0.0,0.0,0.0,0.0,0,0.96
160800000,160800000,0.98004335,-0.15103373,-0.12772317,-0.019994471,0.0,0.0,0.0,0.0,0,0.98
160820000,160820000,0.97951156,-0.15419357,-0.12734362,-0.023961026,0.0,0.0,0.0,0.0,0,1.0
160840000,160840000,0.9790598,-0.15630509,-0.12741186,-0.02803452,0.0,0.0,0.0,0.0,0,1.02
160860000,160860000,0.9786963,-0.1573244,-0.12798154,-0.03213217,0.0,0.0,0.0,0.0,0,1.04
160880000,160880000,0.97842455,-0.15725666,-0.12905625,-0.036185414,0.0,0.0,0.0,0.0,0,1.06
160900000,160900000,0.9782388,-0.1561506,-0.13062945,-0.040135387,0.0,0.0,0.0,0.0,0,1.08
160920000,160920000,0.9781307,-0.15407614,-0.13266411,-0.043934006,0.0,0.0,0.0,0.0,0,1.1
160940000,160940000,0.97808987,-0.1511148,-0.13510522,-0.04754138,0.0,0.0,0.0,0.0,0,1.12
160960000,160960000,0.97810245,-0.14735608,-0.13790528,-0.05092171,0.0,0.0,0.0,0.0,0,1.14
160980000,160980000,0.9781552,-0.14290453,-0.14099117,-0.054049354,0.0,0.0,0.0,0.0,0,1.16
161000000,161000000,0.9782328,-0.13788232,-0.1442907,-0.056906138,0.0,0.0,0.0,0.0,0,1.18
161020000,161020000,0.97832704,-0.13237715,-0.14773092,-0.059474014,0.0,0.0,0.0,0.0,0,1.2
161040000,161040000,0.9784282,-0.126513,-0.15122563,-0.06174665,0.0,0.0,0.0,0.0,0,1.22
161060000,161060000,0.9785271,-0.12039454,-0.15472327,-0.06371485,0.0,0.0,0.0,0.0,0,1.24
161080000,161080000,0.97862315,-0.114129,-0.15813258,-0.065379955,0.0,0.0,0.0,0.0,0,1.26
161100000,161100000,0.97870994,-0.10782102,-0.16141975,-0.06674064,0.0,0.0,0.0,0.0,0,1.28
161120000,161120000,0.9787916,-0.10153787,-0.16452877,-0.06779708,0.0,0.0,0.0,0.0,0,1.3
161140000,161140000,0.9788707,-0.09538325,-0.16740017,-0.068560496,0.0,0.0,0.0,0.0,0,1.32
161160000,161160000,0.9789462,-0.08942381,-0.17003293,-0.06903348,0.0,0.0,0.0,0.0,0,1.34
161180000,161180000,0.97902703,-0.08371119,-0.17238165,-0.06922513,0.0,0.0,0.0,0.0,0,1.36
161200000,161200000,0.97911555,-0.078326724,-0.17442742,-0.06915091,0.0,0.0,0.0,0.0,0,1.38
161220000,161220000,0.97921354,-0.07329826,-0.17618594,-0.06881738,0.0,0.0,0.0,0.0,0,1.4
161240000,161240000,0.9793294,-0.068658344,-0.17762995,-0.06823934,0.0,0.0,0.0,0.0,0,1.42
161260000,161260000,0.97946584,-0.064445466,-0.17876075,-0.06743276,0.0,0.0,0.0,0.0,0,1.44
161280000,161280000,0.979627,-0.0606647,-0.17958164,-0.06640986,0.0,0.0,0.0,0.0,0,1.46
161300000,161300000,0.97981805,-0.05733764,-0.18007903,-0.065189175,0.0,0.0,0.0,0.0,0,1.48
161320000,161320000,0.9800388,-0.05446369,-0.18027258,-0.063784525,0.0,0.0,0.0,0.0,0,1.5
