timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning,time_sec
159820000,159820000,4196000,47.39797105772898,8.546163739800146,37.92702,-1.540077,-5.0403056,0.0,0.0,0.0,-4.5923257,2.996077,-2.8894923,0.0,0.0,0.0,0.0,-4.984472,3.5851824,1.584002,-0.07159216,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
159840000,159840000,4196000,47.39797105772898,8.546163739800146,37.83326,-1.4787661,-5.0975366,0.0,0.0,0.0,-4.6881633,3.0655444,-2.861545,0.0,0.0,0.0,0.0,-4.7918735,3.4733713,1.397371,-0.07917074,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.02
159860000,159860000,4196000,47.39797105772898,8.546163739800146,37.737656,-1.4161161,-5.154284,0.0,0.0,0.0,-4.7800627,3.132499,-2.8373835,0.0,0.0,0.0,0.0,-4.5949645,3.3477292,1.2080742,-0.08624037,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.04
159880000,159880000,4196000,47.39797105772898,8.546163739800146,37.640285,-1.35219,-5.210622,0.0,0.0,0.0,-4.868558,3.196305,-2.8168755,0.0,0.0,0.0,0.0,-4.4247828,3.1903045,1.0254,-0.09274933,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.06
159900000,159900000,4196000,47.39797105772898,8.546163739800146,37.541237,-1.28705,-5.2666316,0.0,0.0,0.0,-4.952386,3.2570004,-2.8005016,0.0,0.0,0.0,0.0,-4.191386,3.0347726,0.8186924,-0.09863061,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.08
159920000,159920000,4196000,47.39797105772898,8.546163739800146,37.440605,-1.2207638,-5.322393,0.0,0.0,0.0,-5.0317435,3.3143122,-2.7880661,0.0,0.0,0.0,0.0,-3.9678805,2.8655877,0.62177753,-0.10383925,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1
159940000,159940000,4196000,47.39797105772898,8.546163739800146,37.33848,-1.1534015,-5.3779845,0.0,0.0,0.0,-5.106177,3.3681161,-2.7795866,0.0,0.0,0.0,0.0,-3.7216692,2.6901965,0.42397287,-0.10833538,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.12
159960000,159960000,4196000,47.39797105772898,8.546163739800146,37.234962,-1.085039,-5.4334817,0.0,0.0,0.0,-5.1758823,3.4181194,-2.7748377,0.0,0.0,0.0,0.0,-3.4852693,2.5001628,0.23744376,-0.11209741,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14
159980000,159980000,4196000,47.39797105772898,8.546163739800146,37.130165,-1.0157621,-5.4889627,0.0,0.0,0.0,-5.2397685,3.4638488,-2.774067,0.0,0.0,0.0,0.0,-3.1943038,2.2864618,0.038542,-0.11509708,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.16
160000000,160000000,4196000,47.39797105772898,8.546163739800146,37.024193,-0.94564533,-5.5444946,0.0,0.0,0.0,-5.2986894,3.5058393,-2.7765865,0.0,0.0,0.0,0.0,-2.9460626,2.0995336,-0.12597889,-0.1173349,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.18
