timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter,time_sec
425280000,425280000,0.99730575,0.026809748,-0.06811054,0.0057059834,0.0,0.0,0.0,0.0,0,0.36
425300000,425300000,0.99726653,0.027300648,-0.06828894,0.0077356505,0.0,0.0,0.0,0.0,0,0.38
425320000,425320000,0.99723285,0.027731428,-0.068370685,0.009597747,0.0,0.0,0.0,0.0,0,0.4
425340000,425340000,0.99720496,0.028106946,-0.068366565,0.011285727,0.0,0.0,0.0,0.0,0,0.42
425360000,425360000,0.99718314,0.028425608,-0.068287544,0.012793584,0.0,0.0,0.0,0.0,0,0.44
425380000,425380000,0.9971684,0.028696075,-0.068128124,0.014117969,0.0,0.0,0.0,0.0,0,0.46
425400000,425400000,0.9971613,0.028927252,-0.06788821,0.015256088,0.0,0.0,0.0,0.0,0,0.48
425420000,425420000,0.99716187,0.029124001,-0.06757553,0.016205536,0.0,0.0,0.0,0.0,0,0.5
425440000,425440000,0.99717045,0.029287565,-0.067191355,0.016964331,0.0,0.0,0.0,0.0,0,0.52
425460000,425460000,0.9971864,0.029414099,-0.066751465,0.017531453,0.0,0.0,0.0,0.0,0,0.54
425480000,425480000,0.99720985,0.029512526,-0.06625686,0.017908175,0.0,0.0,0.0,0.0,0,0.56
425500000,425500000,0.9972407,0.029590935,-0.06570326,0.018096557,0.0,0.0,0.0,0.0,0,0.58
425520000,425520000,0.9972789,0.029654559,-0.06509154,0.018099226,0.0,0.0,0.0,0.0,0,0.6
425540000,425540000,0.9973238,0.029704267,-0.064426996,0.017918801,0.0,0.0,0.0,0.0,0,0.62
425560000,425560000,0.99737597,0.02973343,-0.063701995,0.017558502,0.0,0.0,0.0,0.0,0,0.64
425580000,425580000,0.99743396,0.029748693,-0.06292685,0.017023105,0.0,0.0,0.0,0.0,0,0.66
425600000,425600000,0.99749756,0.029744748,-0.0621023,0.016316792,0.0,0.0,0.0,0.0,0,0.68
425620000,425620000,0.9975662,0.029724328,-0.06122647,0.015445497,0.0,0.0,0.0,0.0,0,0.7
425640000,425640000,0.99763894,0.029688109,-0.0603034,0.014414772,0.0,0.0,0.0,0.0,0,0.72
425660000,425660000,0.9977146,0.029642176,-0.059337955,0.013231243,0.0,0.0,0.0,0.0,0,0.74
425680000,425680000,0.99779224,0.029579159,-0.0583367,0.011901001,0.0,0.0,0.0,0.0,0,0.76
425700000,425700000,0.9978711,0.029495696,-0.057302874,0.010431381,0.0,0.0,0.0,0.0,0,0.78
425720000,425720000,0.9979497,0.02939184,-0.056245636,0.008829375,0.0,0.0,0.0,0.0,0,0.8
425740000,425740000,0.9980272,0.029273553,-0.05516673,0.0071030827,0.0,0.0,0.0,0.0,0,0.82
425760000,425760000,0.9981026,0.029139124,-0.054069337,0.0052605015,0.0,0.0,0.0,0.0,0,0.84
425780000,425780000,0.99817544,0.028985536,-0.052951183,0.0033096613,0.0,0.0,0.0,0.0,0,0.86
425800000,425800000,0.9982447,0.028811982,-0.051815975,0.001258852,0.0,0.0,0.0,0.0,0,0.88
425820000,425820000,0.99830943,0.028621798,-0.0506695,-0.0008829716,0.0,0.0,0.0,0.0,0,0.9
425840000,425840000,0.99836874,0.028415706,-0.04951634,-0.003107674,0.0,0.0,0.0,0.0,0,0.92
425860000,425860000,0.99842244,0.028185524,-0.048354026,-0.005406948,0.0,0.0,0.0,0.0,0,0.94
425880000,425880000,0.9984695,0.027933963,-0.04719197,-0.0077721216,0.0,0.0,0.0,0.0,0,0.96
425900000,425900000,0.9985094,0.027661555,-0.0460327,-0.010194626,0.0,0.0,0.0,0.0,0,0.98
425920000,425920000,0.9985423,0.027366726,-0.04486599,-0.012665855,0.0,0.0,0.0,0.0,0,1.0
425940000,425940000,0.9985677,0.027054625,-0.043696597,-0.015177221,0.0,0.0,0.0,0.0,0,1.02
425960000,425960000,0.99858457,0.026737357,-0.04253282,-0.017720176,0.0,0.0,0.0,0.0,0,1.04
425980000,425980000,0.99859303,0.026410848,-0.041375443,-0.020286744,0.0,0.0,0.0,0.0,0,1.06
426000000,426000000,0.99859303,0.026077844,-0.04022403,-0.02286863,0.0,0.0,0.0,0.0,0,1.08
426020000,426020000,0.9985847,0.025737075,-0.039079092,-0.025458058,0.0,0.0,0.0,0.0,0,1.1
426040000,426040000,0.9985683,0.025386827,-0.03793829,-0.028047102,0.0,0.0,0.0,0.0,0,1.12
426060000,426060000,0.9985437,0.025025329,-0.036812987,-0.030628614,0.0,0.0,0.0,0.0,0,1.14
426080000,426080000,0.9985112,0.024657313,-0.035700742,-0.03319523,0.0,0.0,0.0,0.0,0,1.16
426100000,426100000,0.9984709,0.024287846,-0.03460763,-0.035740193,0.0,0.0,0.0,0.0,0,1.18
426120000,426120000,0.9984239,0.023916868,-0.03351595,-0.038256027,0.0,0.0,0.0,0.0,0,1.2
426140000,426140000,0.9983704,0.023542987,-0.032432225,-0.04073652,0.0,0.0,0.0,0.0,0,1.22
426160000,426160000,0.99831086,0.02317662,-0.031356566,-0.043175265,0.0,0.0,0.0,0.0,0,1.24
426180000,426180000,0.99824584,0.022813464,-0.03029246,-0.045566566,0.0,0.0,0.0,0.0,0,1.26
426200000,426200000,0.998176,0.022449171,-0.029238615,-0.04790524,0.0,0.0,0.0,0.0,0,1.28
426220000,426220000,0.9981021,0.022079773,-0.028197795,-0.050185937,0.0,0.0,0.0,0.0,0,1.3
426240000,426240000,0.9980247,0.021713588,-0.027169054,-0.052403547,0.0,0.0,0.0,0.0,0,1.32
426260000,426260000,0.99794436,0.021350086,-0.0261576,-0.054553516,0.0,0.0,0.0,0.0,0,1.34
426280000,426280000,0.9978619,0.020986272,-0.025160577,-0.056631815,0.0,0.0,0.0,0.0,0,1.36
426300000,426300000,0.997778,0.020624157,-0.024183173,-0.058634635,0.0,0.0,0.0,0.0,0,1.38
426320000,426320000,0.99769306,0.0202696,-0.023226444,-0.060558278,0.0,0.0,0.0,0.0,0,1.4
426340000,426340000,0.9976082,0.019914446,-0.0222864,-0.062399715,0.0,0.0,0.0,0.0,0,1.42
426360000,426360000,0.9975237,0.019566424,-0.021369776,-0.06415623,0.0,0.0,0.0,0.0,0,1.44
426380000,426380000,0.9974407,0.019212073,-0.020469945,-0.065825626,0.0,0.0,0.0,0.0,0,1.46
426400000,426400000,0.99735993,0.01885461,-0.019577611,-0.06740574,0.0,0.0,0.0,0.0,0,1.48
426420000,426420000,0.9972816,0.01849515,-0.01870645,-0.06889503,0.0,0.0,0.0,0.0,0,1.5
426440000,426440000,0.9972064,0.018132562,-0.017853513,-0.07029222,0.0,0.0,0.0,0.0,0,1.52
426460000,426460000,0.9971347,0.01776888,-0.0170213,-0.07159659,0.0,0.0,0.0,0.0,0,1.54
426480000,426480000,0.99706703,0.017411383,-0.016199965,-0.072806835,0.0,0.0,0.0,0.0,0,1.56
426500000,426500000,0.99700403,0.017051384,-0.015386891,-0.07392304,0.0,0.0,0.0,0.0,0,1.58
426520000,426520000,0.9969458,0.016690586,-0.014587542,-0.074945286,0.0,0.0,0.0,0.0,0,1.6
426540000,426540000,0.9968928,0.016323755,-0.0138028255,-0.07587392,0.0,0.0,0.0,0.0,0,1.62
426560000,426560000,0.99684525,0.015950505,-0.013031215,-0.076709695,0.0,0.0,0.0,0.0,0,1.64
426580000,426580000,0.9968032,0.015575548,-0.012282286,-0.07745345,0.0,0.0,0.0,0.0,0,1.66
426600000,426600000,0.9967665,0.015209067,-0.011559295,-0.078106634,0.0,0.0,0.0,0.0,0,1.68
426620000,426620000,0.99673575,0.0148468325,-0.010838884,-0.07867039,0.0,0.0,0.0,0.0,0,1.7
426640000,426640000,0.9967108,0.014487571,-0.010130859,-0.07914692,0.0,0.0,0.0,0.0,0,1.72
426660000,426660000,0.99669147,0.014129922,-0.009445228,-0.07953834,0.0,0.0,0.0,0.0,0,1.74
426680000,426680000,0.9966778,0.013777567,-0.008777212,-0.07984698,0.0,0.0,0.0,0.0,0,1.76
426700000,426700000,0.9966698,0.013425708,-0.008130499,-0.080075264,0.0,0.0,0.0,0.0,0,1.78
426720000,426720000,0.99666727,0.01308012,-0.007498841,-0.08022572,0.0,0.0,0.0,0.0,0,1.8
426740000,426740000,0.99667,0.012739008,-0.006881664,-0.08030151,0.0,0.0,0.0,0.0,0,1.82
426760000,426760000,0.99667794,0.012408468,-0.006271716,-0.08030531,0.0,0.0,0.0,0.0,0,1.84
426780000,426780000,0.9966907,0.012086709,-0.005672796,-0.08024013,0.0,0.0,0.0,0.0,0,1.86
426800000,426800000,0.99670815,0.011770761,-0.0050946106,-0.08010922,0.0,0.0,0.0,0.0,0,1.88
426820000,426820000,0.99672997,0.011457436,-0.004536404,-0.07991629,0.0,0.0,0.0,0.0,0,1.9
426840000,426840000,0.99675584,0.0111489855,-0.003991472,-0.079665676,0.0,0.0,0.0,0.0,0,1.92
426860000,426860000,0.99678546,0.010847544,-0.003458682,-0.07936151,0.0,0.0,0.0,0.0,0,1.94
426880000,426880000,0.9968183,0.010560402,-0.0029404424,-0.079007745,0.0,0.0,0.0,0.0,0,1.96
426900000,426900000,0.996854,0.010292931,-0.0024399913,-0.078608446,0.0,0.0,0.0,0.0,0,1.98
426920000,426920000,0.9968922,0.010053591,-0.0019527155,-0.078166984,0.0,0.0,0.0,0.0,0,2.0
426940000,426940000,0.9969327,0.009842581,-0.0014812408,-0.07768691,0.0,0.0,0.0,0.0,0,2.02
426960000,426960000,0.99697506,0.0096595725,-0.0010210426,-0.07717141,0.0,0.0,0.0,0.0,0,2.04
426980000,426980000,0.9970191,0.009509907,-0.00057146227,-0.076623656,0.0,0.0,0.0,0.0,0,2.06
427000000,427000000,0.9970646,0.009390653,-0.00013348024,-0.0760466,0.0,0.0,0.0,0.0,0,2.08
427020000,427020000,0.99711126,0.009299626,0.00028980858,-0.07544332,0.0,0.0,0.0,0.0,0,2.1
427040000,427040000,0.9971589,0.009233612,0.00070003513,-0.07481624,0.0,0.0,0.0,0.0,0,2.12
427060000,427060000,0.99720734,0.009192339,0.0010952082,-0.0741679,0.0,0.0,0.0,0.0,0,2.14
427080000,427080000,0.99725646,0.009172412,0.0014711806,-0.073500685,0.0,0.0,0.0,0.0,0,2.16
427100000,427100000,0.997306,0.009176853,0.0018320649,-0.07281711,0.0,0.0,0.0,0.0,0,2.18
427120000,427120000,0.99735564,0.009206364,0.0021811903,-0.072119795,0.0,0.0,0.0,0.0,0,2.2
427140000,427140000,0.99740535,0.009257773,0.0025217477,-0.07141161,0.0,0.0,0.0,0.0,0,2.22
427160000,427160000,0.9974549,0.0093281185,0.0028554676,-0.07069464,0.0,0.0,0.0,0.0,0,2.24
427180000,427180000,0.99750406,0.009416329,0.0031800473,-0.069971114,0.0,0.0,0.0,0.0,0,2.26
427200000,427200000,0.9975528,0.009520829,0.0034937395,-0.06924326,0.0,0.0,0.0,0.0,0,2.28
427220000,427220000,0.99760103,0.009637332,0.003797227,-0.06851244,0.0,0.0,0.0,0.0,0,2.3
427240000,427240000,0.9976487,0.009758604,0.0040840963,-0.0677805,0.0,0.0,0.0,0.0,0,2.32
427260000,427260000,0.99769574,0.009884866,0.0043571405,-0.06704911,0.0,0.0,0.0,0.0,0,2.34
427280000,427280000,0.997742,0.010013868,0.0046245274,-0.06632019,0.0,0.0,0.0,0.0,0,2.36
427300000,427300000,0.9977874,0.010143305,0.004879128,-0.06559521,0.0,0.0,0.0,0.0,0,2.38
427320000,427320000,0.9978319,0.010270237,0.0051190862,-0.064876206,0.0,0.0,0.0,0.0,0,2.4
427340000,427340000,0.99787545,0.010392968,0.005350788,-0.06416463,0.0,0.0,0.0,0.0,0,2.42
427360000,427360000,0.997918,0.010508291,0.005561668,-0.06346205,0.0,0.0,0.0,0.0,0,2.44
427380000,427380000,0.9979595,0.010619175,0.00575845,-0.06276986,0.0,0.0,0.0,0.0,0,2.46
427400000,427400000,0.9979998,0.010732065,0.0059414534,-0.062089276,0.0,0.0,0.0,0.0,0,2.48
427420000,427420000,0.99803877,0.010851954,0.006110521,-0.0614215,0.0,0.0,0.0,0.0,0,2.5
427440000,427440000,0.9980765,0.010972125,0.0062697167,-0.060767654,0.0,0.0,0.0,0.0,0,2.52
427460000,427460000,0.998113,0.011090063,0.0064086267,-0.060128883,0.0,0.0,0.0,0.0,0,2.54
427480000,427480000,0.9981483,0.011197912,0.006526779,-0.059506528,0.0,0.0,0.0,0.0,0,2.56
427500000,427500000,0.99818236,0.011297495,0.006635276,-0.058901366,0.0,0.0,0.0,0.0,0,2.58
427520000,427520000,0.99821514,0.011395615,0.0067296745,-0.05831414,0.0,0.0,0.0,0.0,0,2.6
427540000,427540000,0.99824655,0.011487731,0.006815293,-0.05774557,0.0,0.0,0.0,0.0,0,2.62
427560000,427560000,0.9982766,0.011578491,0.0068859146,-0.057196334,0.0,0.0,0.0,0.0,0,2.64
427580000,427580000,0.9983054,0.011665146,0.006944002,-0.056667194,0.0,0.0,0.0,0.0,0,2.66
427600000,427600000,0.9983328,0.011748407,0.0069876984,-0.056159016,0.0,0.0,0.0,0.0,0,2.68
427620000,427620000,0.9983591,0.011819593,0.0070162765,-0.055671997,0.0,0.0,0.0,0.0,0,2.7
427640000,427640000,0.998384,0.011883314,0.0070325118,-0.055206783,0.0,0.0,0.0,0.0,0,2.72
427660000,427660000,0.99840766,0.011942214,0.0070407507,-0.054763857,0.0,0.0,0.0,0.0,0,2.74
427680000,427680000,0.9984301,0.011991476,0.0070304917,-0.054343645,0.0,0.0,0.0,0.0,0,2.76
427700000,427700000,0.99845135,0.0120288115,0.007010062,-0.053946495,0.0,0.0,0.0,0.0,0,2.78
427720000,427720000,0.99847126,0.012055496,0.006993575,-0.05357235,0.0,0.0,0.0,0.0,0,2.8
427740000,427740000,0.99849015,0.012066705,0.006958782,-0.053221136,0.0,0.0,0.0,0.0,0,2.82
427760000,427760000,0.998508,0.012061595,0.0069134654,-0.052892797,0.0,0.0,0.0,0.0,0,2.84
427780000,427780000,0.9985246,0.0120423585,0.0068729375,-0.052587096,0.0,0.0,0.0,0.0,0,2.86
427800000,427800000,0.9985402,0.012007402,0.0068284557,-0.052303873,0.0,0.0,0.0,0.0,0,2.88
427820000,427820000,0.9985548,0.011959286,0.0067755617,-0.052042954,0.0,0.0,0.0,0.0,0,2.9
427840000,427840000,0.99856824,0.011901915,0.00672202,-0.051804274,0.0,0.0,0.0,0.0,0,2.92
427860000,427860000,0.99858075,0.011830388,0.006658393,-0.051587444,0.0,0.0,0.0,0.0,0,2.94
427880000,427880000,0.9985924,0.011739771,0.0065920306,-0.051391676,0.0,0.0,0.0,0.0,0,2.96
427900000,427900000,0.9986029,0.011641307,0.006527205,-0.05121642,0.0,0.0,0.0,0.0,0,2.98
427920000,427920000,0.9986126,0.011533358,0.0064597656,-0.05106133,0.0,0.0,0.0,0.0,0,3.0
427940000,427940000,0.9986214,0.011407796,0.0063935695,-0.050925218,0.0,0.0,0.0,0.0,0,3.02
427960000,427960000,0.9986294,0.011272001,0.0063297623,-0.050807167,0.0,0.0,0.0,0.0,0,3.04
427980000,427980000,0.9986365,0.011128176,0.00626191,-0.050707016,0.0,0.0,0.0,0.0,0,3.06
428000000,428000000,0.9986428,0.010973564,0.00619771,-0.050624054,0.0,0.0,0.0,0.0,0,3.08
428020000,428020000,0.99864835,0.010806589,0.00614011,-0.05055736,0.0,0.0,0.0,0.0,0,3.1
428040000,428040000,0.9986532,0.010635835,0.0060786777,-0.0505059,0.0,0.0,0.0,0.0,0,3.12
428060000,428060000,0.9986573,0.010460077,0.0060129534,-0.050468855,0.0,0.0,0.0,0.0,0,3.14
428080000,428080000,0.9986607,0.010280659,0.00595613,-0.050445333,0.0,0.0,0.0,0.0,0,3.16
428100000,428100000,0.9986635,0.010095712,0.005902885,-0.050434213,0.0,0.0,0.0,0.0,0,3.18
428120000,428120000,0.9986657,0.009903884,0.005848549,-0.05043482,0.0,0.0,0.0,0.0,0,3.2
428140000,428140000,0.99866724,0.009709337,0.005806141,-0.050446104,0.0,0.0,0.0,0.0,0,3.22
428160000,428160000,0.9986683,0.009515131,0.0057653403,-0.050467268,0.0,0.0,0.0,0.0,0,3.24
428180000,428180000,0.99866885,0.0093225995,0.005721528,-0.050497096,0.0,0.0,0.0,0.0,0,3.26
428200000,428200000,0.9986689,0.00913604,0.0056819236,-0.050534833,0.0,0.0,0.0,0.0,0,3.28
428220000,428220000,0.99866855,0.008949217,0.0056453473,-0.050579645,0.0,0.0,0.0,0.0,0,3.3
428240000,428240000,0.9986677,0.008765636,0.0056209457,-0.05063034,0.0,0.0,0.0,0.0,0,3.32
428260000,428260000,0.9986666,0.008590701,0.005592698,-0.050685927,0.0,0.0,0.0,0.0,0,3.34
428280000,428280000,0.9986653,0.00841709,0.0055588996,-0.050745293,0.0,0.0,0.0,0.0,0,3.36
428300000,428300000,0.99866366,0.008238747,0.005537318,-0.050807826,0.0,0.0,0.0,0.0,0,3.38
428320000,428320000,0.998662,0.008054245,0.0055164555,-0.050872665,0.0,0.0,0.0,0.0,0,3.4
428340000,428340000,0.99866027,0.007863217,0.0054908535,-0.050938677,0.0,0.0,0.0,0.0,0,3.42
428360000,428360000,0.99865854,0.0076701394,0.0054696784,-0.05100524,0.0,0.0,0.0,0.0,0,3.44
428380000,428380000,0.99865663,0.0074783517,0.005450484,-0.05107206,0.0,0.0,0.0,0.0,0,3.46
428400000,428400000,0.9986549,0.007282803,0.005424295,-0.05113789,0.0,0.0,0.0,0.0,0,3.48
428420000,428420000,0.99865323,0.007082105,0.0053889267,-0.051201656,0.0,0.0,0.0,0.0,0,3.5
428440000,428440000,0.9986518,0.00686983,0.0053450507,-0.051262975,0.0,0.0,0.0,0.0,0,3.52
428460000,428460000,0.9986506,0.0066451463,0.0052947896,-0.051321745,0.0,0.0,0.0,0.0,0,3.54
428480000,428480000,0.9986494,0.0064194794,0.005251405,-0.051377185,0.0,0.0,0.0,0.0,0,3.56
428500000,428500000,0.99864846,0.006189292,0.005211156,-0.051428664,0.0,0.0,0.0,0.0,0,3.58
428520000,428520000,0.99864775,0.0059492867,0.0051558795,-0.051476043,0.0,0.0,0.0,0.0,0,3.6
428540000,428540000,0.99864733,0.0057038786,0.0050926553,-0.051518757,0.0,0.0,0.0,0.0,0,3.62
428560000,428560000,0.99864703,0.005453096,0.005039233,-0.05155647,0.0,0.0,0.0,0.0,0,3.64
428580000,428580000,0.99864703,0.0051905285,0.0049897656,-0.051588602,0.0,0.0,0.0,0.0,0,3.66
428600000,428600000,0.99864715,0.004934549,0.004940735,-0.051615406,0.0,0.0,0.0,0.0,0,3.68
428620000,428620000,0.9986475,0.004687282,0.004893326,-0.051636208,0.0,0.0,0.0,0.0,0,3.7
428640000,428640000,0.99864817,0.004434493,0.004843827,-0.05165127,0.0,0.0,0.0,0.0,0,3.72
428660000,428660000,0.998649,0.004175581,0.0047922838,-0.051660817,0.0,0.0,0.0,0.0,0,3.74
428680000,428680000,0.99865013,0.003922532,0.0047439914,-0.051664066,0.0,0.0,0.0,0.0,0,3.76
428700000,428700000,0.99865144,0.0036696915,0.004700613,-0.05166113,0.0,0.0,0.0,0.0,0,3.78
428720000,428720000,0.998653,0.0034114616,0.004656937,-0.051652484,0.0,0.0,0.0,0.0,0,3.8
428740000,428740000,0.9986548,0.0031599463,0.0046062074,-0.051638283,0.0,0.0,0.0,0.0,0,3.82
428760000,428760000,0.9986568,0.0029226295,0.0045525706,-0.051618006,0.0,0.0,0.0,0.0,0,3.84
428780000,428780000,0.998659,0.0026900717,0.004503718,-0.05159174,0.0,0.0,0.0,0.0,0,3.86
428800000,428800000,0.9986614,0.0024649904,0.004466465,-0.05156019,0.0,0.0,0.0,0.0,0,3.88
428820000,428820000,0.998664,0.002243572,0.0044316724,-0.05152336,0.0,0.0,0.0,0.0,0,3.9
428840000,428840000,0.9986668,0.0020322155,0.0043910206,-0.05148077,0.0,0.0,0.0,0.0,0,3.92
428860000,428860000,0.9986699,0.0018188682,0.004346912,-0.051432688,0.0,0.0,0.0,0.0,0,3.94
428880000,428880000,0.9986732,0.0016022328,0.0043038684,-0.05137963,0.0,0.0,0.0,0.0,0,3.96
428900000,428900000,0.99867666,0.0013904985,0.0042684725,-0.05132195,0.0,0.0,0.0,0.0,0,3.98
428920000,428920000,0.9986803,0.0011808063,0.004224177,-0.051259313,0.0,0.0,0.0,0.0,0,4.0
428940000,428940000,0.99868417,0.0009733337,0.0041780006,-0.05119164,0.0,0.0,0.0,0.0,0,4.02
428960000,428960000,0.9986882,0.00077472255,0.0041347696,-0.05111947,0.0,0.0,0.0,0.0,0,4.04
428980000,428980000,0.99869245,0.0005831616,0.0040978924,-0.051043194,0.0,0.0,0.0,0.0,0,4.06
429000000,429000000,0.99869674,0.00039331437,0.0040645828,-0.050963253,0.0,0.0,0.0,0.0,0,4.08
429020000,429020000,0.9987012,0.00019345534,0.004025442,-0.05088012,0.0,0.0,0.0,0.0,0,4.1
429040000,429040000,0.99870574,-1.2686013e-05,0.003984194,-0.050794426,0.0,0.0,0.0,0.0,0,4.12
429060000,429060000,0.9987104,-0.00020953894,0.0039403443,-0.050705872,0.0,0.0,0.0,0.0,0,4.14
429080000,429080000,0.9987151,-0.000393809,0.0038948948,-0.050615117,0.0,0.0,0.0,0.0,0,4.16
429100000,429100000,0.9987199,-0.0005657268,0.00385262,-0.05052292,0.0,0.0,0.0,0.0,0,4.18
429120000,429120000,0.9987247,-0.00072775764,0.0038000075,-0.050428946,0.0,0.0,0.0,0.0,0,4.2
429140000,429140000,0.99872965,-0.0008845978,0.0037442637,-0.050333265,0.0,0.0,0.0,0.0,0,4.22
429160000,429160000,0.99873453,-0.0010396908,0.0036907801,-0.050236568,0.0,0.0,0.0,0.0,0,4.24
429180000,429180000,0.9987394,-0.0011880093,0.003644949,-0.050139498,0.0,0.0,0.0,0.0,0,4.26
429200000,429200000,0.99874425,-0.0013372876,0.0036003848,-0.050042164,0.0,0.0,0.0,0.0,0,4.28
429220000,429220000,0.99874914,-0.0014866008,0.003551047,-0.049944844,0.0,0.0,0.0,0.0,0,4.3
429240000,429240000,0.9987539,-0.0016370347,0.0034875972,-0.049848296,0.0,0.0,0.0,0.0,0,4.32
429260000,429260000,0.9987587,-0.0017804527,0.0034199504,-0.049752884,0.0,0.0,0.0,0.0,0,4.34
429280000,429280000,0.9987634,-0.001910542,0.0033473358,-0.04965817,0.0,0.0,0.0,0.0,0,4.36
429300000,429300000,0.99876803,-0.0020355051,0.0032770883,-0.049564153,0.0,0.0,0.0,0.0,0,4.38
429320000,429320000,0.9987727,-0.0021567247,0.0031966148,-0.049471457,0.0,0.0,0.0,0.0,0,4.4
429340000,429340000,0.99877715,-0.0022774136,0.0031115036,-0.04938011,0.0,0.0,0.0,0.0,0,4.42
429360000,429360000,0.99878156,-0.002394057,0.0030292321,-0.04929032,0.0,0.0,0.0,0.0,0,4.44
429380000,429380000,0.9987859,-0.0025047248,0.0029518711,-0.049202144,0.0,0.0,0.0,0.0,0,4.46
429400000,429400000,0.9987901,-0.0026151666,0.0028743548,-0.04911616,0.0,0.0,0.0,0.0,0,4.48
429420000,429420000,0.9987941,-0.0027350932,0.0027875076,-0.049032666,0.0,0.0,0.0,0.0,0,4.5
429440000,429440000,0.99879795,-0.0028591547,0.002696073,-0.048952304,0.0,0.0,0.0,0.0,0,4.52
429460000,429460000,0.99880165,-0.002974842,0.002608936,-0.048875015,0.0,0.0,0.0,0.0,0,4.54
429480000,429480000,0.99880517,-0.003079035,0.002523457,-0.048800793,0.0,0.0,0.0,0.0,0,4.56
429500000,429500000,0.9988086,-0.0031652509,0.00243154,-0.04872914,0.0,0.0,0.0,0.0,0,4.58
429520000,429520000,0.99881196,-0.0032326912,0.002331489,-0.048660424,0.0,0.0,0.0,0.0,0,4.6
429540000,429540000,0.99881524,-0.003290474,0.0022200095,-0.048595168,0.0,0.0,0.0,0.0,0,4.62
429560000,429560000,0.9988183,-0.0033439093,0.0021119716,-0.048533715,0.0,0.0,0.0,0.0,0,4.64
429580000,429580000,0.99882114,-0.0033892763,0.0019999126,-0.048476,0.0,0.0,0.0,0.0,0,4.66
429600000,429600000,0.9988239,-0.003428338,0.0018916894,-0.04842187,0.0,0.0,0.0,0.0,0,4.68
429620000,429620000,0.9988264,-0.00345869,0.001787334,-0.048371095,0.0,0.0,0.0,0.0,0,4.7
429640000,429640000,0.9988288,-0.003479277,0.001686134,-0.048323557,0.0,0.0,0.0,0.0,0,4.72
429660000,429660000,0.99883103,-0.0034943991,0.0015861676,-0.048279703,0.0,0.0,0.0,0.0,0,4.74
429680000,429680000,0.99883306,-0.0035141492,0.001478202,-0.04823993,0.0,0.0,0.0,0.0,0,4.76
429700000,429700000,0.99883485,-0.0035346118,0.0013664534,-0.0482043,0.0,0.0,0.0,0.0,0,4.78
429720000,429720000,0.99883646,-0.0035627147,0.0012589284,-0.048172604,0.0,0.0,0.0,0.0,0,4.8
429740000,429740000,0.99883777,-0.0035906998,0.0011614308,-0.04814474,0.0,0.0,0.0,0.0,0,4.82
429760000,429760000,0.998839,-0.0036053648,0.0010598383,-0.04812045,0.0,0.0,0.0,0.0,0,4.84
429780000,429780000,0.9988401,-0.0036126748,0.0009560056,-0.048099563,0.0,0.0,0.0,0.0,0,4.86
429800000,429800000,0.99884105,-0.003618455,0.0008477572,-0.048082244,0.0,0.0,0.0,0.0,0,4.88
429820000,429820000,0.99884176,-0.0036230974,0.0007362484,-0.048068833,0.0,0.0,0.0,0.0,0,4.9
