timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,heading_var,unaided_heading,delta_heading,tilt_var,ref_alt,dist_bottom,dist_bottom_var,delta_dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max_z,hagl_max_xy,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_reset_counter,dist_bottom_sensor_bitfield,dead_reckoning,time_sec
683868000,683868000,4196000,47.39797105772898,8.546163739800146,27.292246,-2.0803406,-5.0038767,0.0,0.0,0.0,4.571055,1.6329509,-2.2330961,0.0,0.0,0.0,0.0,3.1012995,1.1919484,3.5393655,0.056940522,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0
683888000,683888000,4196000,47.39797105772898,8.546163739800146,27.384836,-2.0472121,-5.0471754,0.0,0.0,0.0,4.6294966,1.6564265,-2.164934,0.0,0.0,0.0,0.0,2.9220924,1.173785,3.4081073,0.060405083,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.02
683908000,683908000,4196000,47.39797105772898,8.546163739800146,27.478558,-2.013658,-5.0891566,0.0,0.0,0.0,4.68613,1.6777008,-2.099064,0.0,0.0,0.0,0.0,2.8316755,1.0637082,3.2934875,0.063478105,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.04
683928000,683928000,4196000,47.39797105772898,8.546163739800146,27.573343,-1.9796875,-5.129876,0.0,0.0,0.0,4.7392855,1.6985323,-2.0359674,0.0,0.0,0.0,0.0,2.6577642,1.0415787,3.1548445,0.06614587,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.06
683948000,683948000,4196000,47.39797105772898,8.546163739800146,27.669138,-1.9453307,-5.169386,0.0,0.0,0.0,4.789731,1.717838,-1.9754827,0.0,0.0,0.0,0.0,2.5222797,0.96528566,3.0242286,0.06840637,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.08
683968000,683968000,4196000,47.39797105772898,8.546163739800146,27.765892,-1.9106072,-5.207736,0.0,0.0,0.0,4.837656,1.7361767,-1.9175127,0.0,0.0,0.0,0.0,2.3962486,0.9169384,2.8985045,0.07026402,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1
683988000,683988000,4196000,47.39797105772898,8.546163739800146,27.863508,-1.8755454,-5.244993,0.0,0.0,0.0,4.8808675,1.7530915,-1.8628463,0.0,0.0,0.0,0.0,2.1605787,0.8457314,2.7333188,0.07170523,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.12
684008000,684008000,4196000,47.39797105772898,8.546163739800146,27.961956,-1.8401676,-5.2812,0.0,0.0,0.0,4.922375,1.7688861,-1.8103477,0.0,0.0,0.0,0.0,2.075378,0.789733,2.624927,0.07274822,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.14
684028000,684028000,4196000,47.39797105772898,8.546163739800146,28.061136,-1.8045026,-5.316419,0.0,0.0,0.0,4.959035,1.7832496,-1.7609699,0.0,0.0,0.0,0.0,1.8329798,0.7181809,2.4688928,0.07338691,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.16
684048000,684048000,4196000,47.39797105772898,8.546163739800146,28.160995,-1.7685696,-5.350698,0.0,0.0,0.0,4.992933,1.7966508,-1.7139417,0.0,0.0,0.0,0.0,1.6949066,0.67005366,2.3514066,0.07363516,0.0,0.0,0.0,0.0,0.22663368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.18
