timestamp,counter,esc_count,esc_connectiontype,esc_online_flags,esc_armed_flags,_padding0[0],_padding0[1],esc[0].timestamp,esc[0].esc_errorcount,esc[0].esc_rpm,esc[0].esc_voltage,esc[0].esc_current,esc[0].esc_temperature,esc[0].failures,esc[0].esc_address,esc[0].esc_cmdcount,esc[0].esc_state,esc[0].actuator_function,esc[0].esc_power,esc[0]._padding0[0],esc[0]._padding0[1],esc[0]._padding0[2],esc[0]._padding0[3],esc[0]._padding0[4],esc[1].timestamp,esc[1].esc_errorcount,esc[1].esc_rpm,esc[1].esc_voltage,esc[1].esc_current,esc[1].esc_temperature,esc[1].failures,esc[1].esc_address,esc[1].esc_cmdcount,esc[1].esc_state,esc[1].actuator_function,esc[1].esc_power,esc[1]._padding0[0],esc[1]._padding0[1],esc[1]._padding0[2],esc[1]._padding0[3],esc[1]._padding0[4],esc[2].timestamp,esc[2].esc_errorcount,esc[2].esc_rpm,esc[2].esc_voltage,esc[2].esc_current,esc[2].esc_temperature,esc[2].failures,esc[2].esc_address,esc[2].esc_cmdcount,esc[2].esc_state,esc[2].actuator_function,esc[2].esc_power,esc[2]._padding0[0],esc[2]._padding0[1],esc[2]._padding0[2],esc[2]._padding0[3],esc[2]._padding0[4],esc[3].timestamp,esc[3].esc_errorcount,esc[3].esc_rpm,esc[3].esc_voltage,esc[3].esc_current,esc[3].esc_temperature,esc[3].failures,esc[3].esc_address,esc[3].esc_cmdcount,esc[3].esc_state,esc[3].actuator_function,esc[3].esc_power,esc[3]._padding0[0],esc[3]._padding0[1],esc[3]._padding0[2],esc[3]._padding0[3],esc[3]._padding0[4],esc[4].timestamp,esc[4].esc_errorcount,esc[4].esc_rpm,esc[4].esc_voltage,esc[4].esc_current,esc[4].esc_temperature,esc[4].failures,esc[4].esc_address,esc[4].esc_cmdcount,esc[4].esc_state,esc[4].actuator_function,esc[4].esc_power,esc[4]._padding0[0],esc[4]._padding0[1],esc[4]._padding0[2],esc[4]._padding0[3],esc[4]._padding0[4],esc[5].timestamp,esc[5].esc_errorcount,esc[5].esc_rpm,esc[5].esc_voltage,esc[5].esc_current,esc[5].esc_temperature,esc[5].failures,esc[5].esc_address,esc[5].esc_cmdcount,esc[5].esc_state,esc[5].actuator_function,esc[5].esc_power,esc[5]._padding0[0],esc[5]._padding0[1],esc[5]._padding0[2],esc[5]._padding0[3],esc[5]._padding0[4],esc[6].timestamp,esc[6].esc_errorcount,esc[6].esc_rpm,esc[6].esc_voltage,esc[6].esc_current,esc[6].esc_temperature,esc[6].failures,esc[6].esc_address,esc[6].esc_cmdcount,esc[6].esc_state,esc[6].actuator_function,esc[6].esc_power,esc[6]._padding0[0],esc[6]._padding0[1],esc[6]._padding0[2],esc[6]._padding0[3],esc[6]._padding0[4],esc[7].timestamp,esc[7].esc_errorcount,esc[7].esc_rpm,esc[7].esc_voltage,esc[7].esc_current,esc[7].esc_temperature,esc[7].failures,esc[7].esc_address,esc[7].esc_cmdcount,esc[7].esc_state,esc[7].actuator_function,esc[7].esc_power,esc[7]._padding0[0],esc[7]._padding0[1],esc[7]._padding0[2],esc[7]._padding0[3],esc[7]._padding0[4],time_sec
683868000,0,4,0,15,15,0,0,683868000,0,601,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683868000,0,605,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683868000,0,688,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683868000,0,684,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0
683872000,0,4,0,15,15,0,0,683872000,0,599,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683872000,0,607,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683872000,0,687,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683872000,0,686,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.004
683876000,0,4,0,15,15,0,0,683876000,0,602,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683876000,0,606,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683876000,0,689,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683876000,0,685,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.008
683880000,0,4,0,15,15,0,0,683880000,0,600,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683880000,0,608,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683880000,0,688,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683880000,0,686,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.012
683884000,0,4,0,15,15,0,0,683884000,0,602,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683884000,0,607,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683884000,0,690,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683884000,0,686,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.016
683888000,0,4,0,15,15,0,0,683888000,0,600,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683888000,0,609,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683888000,0,689,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683888000,0,688,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.02
683892000,0,4,0,15,15,0,0,683892000,0,603,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683892000,0,607,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683892000,0,691,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683892000,0,687,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.024
683896000,0,4,0,15,15,0,0,683896000,0,600,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683896000,0,610,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683896000,0,689,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683896000,0,689,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.028
683900000,0,4,0,15,15,0,0,683900000,0,603,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683900000,0,609,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683900000,0,692,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683900000,0,689,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.032
683904000,0,4,0,15,15,0,0,683904000,0,601,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683904000,0,611,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683904000,0,690,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683904000,0,691,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.036
683908000,0,4,0,15,15,0,0,683908000,0,603,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683908000,0,610,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683908000,0,692,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683908000,0,691,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.04
683912000,0,4,0,15,15,0,0,683912000,0,601,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683912000,0,612,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683912000,0,690,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683912000,0,692,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.044
683916000,0,4,0,15,15,0,0,683916000,0,604,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683916000,0,611,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683916000,0,693,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683916000,0,692,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.048
683924000,0,4,0,15,15,0,0,683924000,0,605,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683924000,0,612,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683924000,0,695,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,683924000,0,692,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.056
